ticketnumber,leg1flightnum,leg1uniquecarrier,leg1origin,leg1dest,leg1month,leg1dayofmonth,leg1dayofweek,leg1deptime,leg1arrtime,leg2flightnum,leg2uniquecarrier,leg2origin,leg2dest,leg2month,leg2dayofmonth,leg2dayofweek,leg2deptime,leg2arrtime
1670057622369,3274,MQ,LAW,DFW,8,25,1,844,939,3405,MQ,DFW,BTR,8,25,1,1424,1546
1626846014330,3370,MQ,FSM,DFW,8,25,1,1005,1105,3405,MQ,DFW,BTR,8,25,1,1424,1546
7968867424832,3458,MQ,CMH,DFW,8,25,1,1048,1217,3405,MQ,DFW,BTR,8,25,1,1424,1546
1433308237845,3718,MQ,TYS,DFW,8,25,1,1148,1314,3405,MQ,DFW,BTR,8,25,1,1424,1546
7900323509242,3544,MQ,AMA,DFW,8,25,1,1236,1339,3405,MQ,DFW,BTR,8,25,1,1424,1546
4576702284331,3412,MQ,ILE,DFW,8,25,1,1335,1420,3405,MQ,DFW,BTR,8,25,1,1424,1546
3505444646690,3340,MQ,ILE,DFW,8,25,1,626,718,3405,MQ,DFW,BTR,8,25,1,1424,1546
7886538616689,3520,MQ,LBB,DFW,8,25,1,648,752,3405,MQ,DFW,BTR,8,25,1,1424,1546
6953284586901,3396,MQ,CLL,DFW,8,25,1,833,943,3405,MQ,DFW,BTR,8,25,1,1424,1546
5286640115525,3854,MQ,PNS,DFW,8,25,1,920,1112,3405,MQ,DFW,BTR,8,25,1,1424,1546
5822549305703,3522,MQ,CRP,DFW,8,25,1,947,1059,3405,MQ,DFW,BTR,8,25,1,1424,1546
7660464630154,3378,MQ,GPT,DFW,8,25,1,1049,1225,3405,MQ,DFW,BTR,8,25,1,1424,1546
8403446772915,3746,MQ,LIT,DFW,8,25,1,537,637,3405,MQ,DFW,BTR,8,25,1,1424,1546
4139830512573,3872,MQ,SHV,DFW,8,25,1,655,750,3405,MQ,DFW,BTR,8,25,1,1424,1546
9870009841458,3788,MQ,SGF,DFW,8,25,1,829,953,3405,MQ,DFW,BTR,8,25,1,1424,1546
1814558660038,3726,MQ,LIT,DFW,8,25,1,958,1114,3405,MQ,DFW,BTR,8,25,1,1424,1546
4362347198777,3254,MQ,ACT,DFW,8,25,1,1050,1135,3405,MQ,DFW,BTR,8,25,1,1424,1546
9565006721185,3206,MQ,AEX,DFW,8,25,1,1050,1226,3405,MQ,DFW,BTR,8,25,1,1424,1546
9851262429528,3554,MQ,MEM,DFW,8,25,1,1053,1227,3405,MQ,DFW,BTR,8,25,1,1424,1546
5519955946371,3402,MQ,HOU,DFW,8,25,1,1119,1233,3405,MQ,DFW,BTR,8,25,1,1424,1546
6518124740019,3280,MQ,ACT,DFW,8,25,1,1132,1229,3405,MQ,DFW,BTR,8,25,1,1424,1546
3491962809987,3558,MQ,MAF,DFW,8,25,1,1137,1240,3405,MQ,DFW,BTR,8,25,1,1424,1546
6460001405140,3338,MQ,TYR,DFW,8,25,1,1210,1259,3405,MQ,DFW,BTR,8,25,1,1424,1546
2066422141328,3874,MQ,CRP,DFW,8,25,1,1228,1346,3405,MQ,DFW,BTR,8,25,1,1424,1546
5263111640147,3738,MQ,CVG,DFW,8,25,1,1247,1356,3405,MQ,DFW,BTR,8,25,1,1424,1546
4716809893586,3266,MQ,ACT,DFW,8,25,1,1251,1343,3405,MQ,DFW,BTR,8,25,1,1424,1546
1399214892180,3608,MQ,LIT,DFW,8,25,1,543,650,3405,MQ,DFW,BTR,8,25,1,1424,1546
4423314229322,3464,MQ,LRD,DFW,8,25,1,551,702,3405,MQ,DFW,BTR,8,25,1,1424,1546
9095481524143,3796,MQ,GRR,DFW,8,25,1,557,725,3405,MQ,DFW,BTR,8,25,1,1424,1546
9294015212493,3348,MQ,LAW,DFW,8,25,1,601,651,3405,MQ,DFW,BTR,8,25,1,1424,1546
1609089143081,3534,MQ,LIT,DFW,8,25,1,654,801,3405,MQ,DFW,BTR,8,25,1,1424,1546
8718950841740,3684,MQ,GRK,DFW,8,25,1,657,744,3405,MQ,DFW,BTR,8,25,1,1424,1546
2142447211866,3220,MQ,TYR,DFW,8,25,1,846,940,3405,MQ,DFW,BTR,8,25,1,1424,1546
9303150620473,3226,MQ,SPS,DFW,8,25,1,916,1008,3405,MQ,DFW,BTR,8,25,1,1424,1546
3208397734665,3610,MQ,GSP,DFW,8,25,1,1023,1148,3405,MQ,DFW,BTR,8,25,1,1424,1546
8594828050720,3634,MQ,JAN,DFW,8,25,1,1104,1233,3405,MQ,DFW,BTR,8,25,1,1424,1546
8702849395056,3262,MQ,FSM,DFW,8,25,1,1128,1254,3405,MQ,DFW,BTR,8,25,1,1424,1546
9402515162587,3870,MQ,LEX,DFW,8,25,1,555,704,3405,MQ,DFW,BTR,8,25,1,1424,1546
6343217953029,3494,MQ,SBA,DFW,8,25,1,559,1115,3405,MQ,DFW,BTR,8,25,1,1424,1546
4260908951438,3592,MQ,ROC,DFW,8,25,1,637,856,3405,MQ,DFW,BTR,8,25,1,1424,1546
9479545250406,3720,MQ,OKC,DFW,8,25,1,707,802,3405,MQ,DFW,BTR,8,25,1,1424,1546
5590476243533,3218,MQ,CLL,DFW,8,25,1,732,849,3405,MQ,DFW,BTR,8,25,1,1424,1546
6937174583956,3414,MQ,SPS,DFW,8,25,1,850,959,3405,MQ,DFW,BTR,8,25,1,1424,1546
9670223121396,3756,MQ,XNA,DFW,8,25,1,923,1040,3405,MQ,DFW,BTR,8,25,1,1424,1546
1333467184992,3818,MQ,SHV,DFW,8,25,1,933,1029,3405,MQ,DFW,BTR,8,25,1,1424,1546
4770718667652,3366,MQ,SPS,DFW,8,25,1,956,1041,3405,MQ,DFW,BTR,8,25,1,1424,1546
1971082727688,3356,MQ,ILE,DFW,8,25,1,1020,1118,3405,MQ,DFW,BTR,8,25,1,1424,1546
8878587917466,3740,MQ,TUL,DFW,8,25,1,1022,1120,3405,MQ,DFW,BTR,8,25,1,1424,1546
4274899283503,3300,MQ,ABI,DFW,8,25,1,1044,1152,3405,MQ,DFW,BTR,8,25,1,1424,1546
9281831675877,3890,MQ,CID,DFW,8,25,1,1108,1308,3405,MQ,DFW,BTR,8,25,1,1424,1546
2497991330138,3310,MQ,LAW,DFW,8,25,1,1121,1217,3405,MQ,DFW,BTR,8,25,1,1424,1546
2802831715762,3680,MQ,FSM,DFW,8,25,1,1305,1409,3405,MQ,DFW,BTR,8,25,1,1424,1546
2680089514850,3476,MQ,AMA,DFW,8,25,1,547,651,3405,MQ,DFW,BTR,8,25,1,1424,1546
9727007206145,3482,MQ,MAF,DFW,8,25,1,600,714,3405,MQ,DFW,BTR,8,25,1,1424,1546
6455530802071,3641,MQ,MEM,DFW,8,25,1,630,800,3405,MQ,DFW,BTR,8,25,1,1424,1546
9127351021415,3284,MQ,TXK,DFW,8,25,1,644,759,3405,MQ,DFW,BTR,8,25,1,1424,1546
4605000521573,3499,MQ,AMA,DFW,8,25,1,652,807,3405,MQ,DFW,BTR,8,25,1,1424,1546
4448304887109,3788,MQ,TUL,DFW,8,25,1,850,953,3405,MQ,DFW,BTR,8,25,1,1424,1546
1471148536039,3760,MQ,HOU,DFW,8,25,1,1037,1144,3405,MQ,DFW,BTR,8,25,1,1424,1546
2145304622570,3590,MQ,HOU,DFW,8,25,1,1040,1154,3405,MQ,DFW,BTR,8,25,1,1424,1546
9118338797871,3802,MQ,MKE,DFW,8,25,1,1044,1309,3405,MQ,DFW,BTR,8,25,1,1424,1546
1498619327192,3868,MQ,HSV,DFW,8,25,1,1210,1410,3405,MQ,DFW,BTR,8,25,1,1424,1546
8489496357986,3438,MQ,CVG,DFW,8,25,1,1238,1416,3405,MQ,DFW,BTR,8,25,1,1424,1546
3634969789274,3798,MQ,HOU,DFW,8,25,1,1300,1423,3405,MQ,DFW,BTR,8,25,1,1424,1546
2348584169040,3454,MQ,ABI,DFW,8,25,1,547,637,3405,MQ,DFW,BTR,8,25,1,1424,1546
1195389940429,3598,MQ,CMH,DFW,8,25,1,610,735,3405,MQ,DFW,BTR,8,25,1,1424,1546
2407137115856,3778,MQ,TYS,DFW,8,25,1,625,726,3405,MQ,DFW,BTR,8,25,1,1424,1546
7130475849860,3504,MQ,BNA,DFW,8,25,1,646,847,3405,MQ,DFW,BTR,8,25,1,1424,1546
2878968391270,3233,MQ,AEX,DFW,8,25,1,655,825,3405,MQ,DFW,BTR,8,25,1,1424,1546
6515436602100,3448,MQ,ABI,DFW,8,25,1,719,805,3405,MQ,DFW,BTR,8,25,1,1424,1546
2644528920993,3662,MQ,SGF,DFW,8,25,1,1052,1226,3405,MQ,DFW,BTR,8,25,1,1424,1546
2815920483923,3604,MQ,FWA,DFW,8,25,1,627,849,3405,MQ,DFW,BTR,8,25,1,1424,1546
1785812330240,3270,MQ,SPS,DFW,8,25,1,630,714,3405,MQ,DFW,BTR,8,25,1,1424,1546
4710101083248,3338,MQ,FSM,DFW,8,25,1,655,809,3405,MQ,DFW,BTR,8,25,1,1424,1546
8052260472056,3316,MQ,SGF,DFW,8,25,1,750,957,3405,MQ,DFW,BTR,8,25,1,1424,1546
6530548152419,3760,MQ,HOU,DFW,8,25,1,843,955,3405,MQ,DFW,BTR,8,25,1,1424,1546
5332648286829,3368,MQ,LIT,DFW,8,25,1,848,1015,3405,MQ,DFW,BTR,8,25,1,1424,1546
6584105797687,3318,MQ,FSM,DFW,8,25,1,859,1020,3405,MQ,DFW,BTR,8,25,1,1424,1546
5626633658771,3652,MQ,LBB,DFW,8,25,1,905,1013,3405,MQ,DFW,BTR,8,25,1,1424,1546
8464695336033,3466,MQ,XNA,DFW,8,25,1,937,1037,3405,MQ,DFW,BTR,8,25,1,1424,1546
9105119008827,3324,MQ,TYR,DFW,8,25,1,1043,1124,3405,MQ,DFW,BTR,8,25,1,1424,1546
6556893118333,3228,MQ,MLU,DFW,8,25,1,1047,1222,3405,MQ,DFW,BTR,8,25,1,1424,1546
2310040779292,3492,MQ,SHV,DFW,8,25,1,1139,1251,3405,MQ,DFW,BTR,8,25,1,1424,1546
2829320786986,3458,MQ,XNA,DFW,8,25,1,1149,1307,3405,MQ,DFW,BTR,8,25,1,1424,1546
6755327089783,3350,MQ,MOB,DFW,8,25,1,1157,1337,3405,MQ,DFW,BTR,8,25,1,1424,1546
8022772419247,3742,MQ,JAN,DFW,8,25,1,1233,1350,3405,MQ,DFW,BTR,8,25,1,1424,1546
7007480914083,3624,MQ,ABI,DFW,8,25,1,540,619,3405,MQ,DFW,BTR,8,25,1,1424,1546
1318405424536,3386,MQ,MSN,DFW,8,25,1,630,851,3405,MQ,DFW,BTR,8,25,1,1424,1546
6741325793593,3306,MQ,ACT,DFW,8,25,1,653,753,3405,MQ,DFW,BTR,8,25,1,1424,1546
4646000063247,3564,MQ,GSO,DFW,8,25,1,700,902,3405,MQ,DFW,BTR,8,25,1,1424,1546
1417579499457,3264,MQ,MLU,DFW,8,25,1,701,850,3405,MQ,DFW,BTR,8,25,1,1424,1546
6108849322148,3264,MQ,SJT,DFW,8,25,1,823,953,3405,MQ,DFW,BTR,8,25,1,1424,1546
3164448542346,3486,MQ,SDF,DFW,8,25,1,1045,1208,3405,MQ,DFW,BTR,8,25,1,1424,1546
5735592209637,3716,MQ,LFT,DFW,8,25,1,1047,1210,3405,MQ,DFW,BTR,8,25,1,1424,1546
5576818627006,3542,MQ,CID,DFW,8,25,1,1105,1303,3405,MQ,DFW,BTR,8,25,1,1424,1546
2456732180392,3276,MQ,ABI,DFW,8,25,1,1145,1256,3405,MQ,DFW,BTR,8,25,1,1424,1546
2024197048211,3352,MQ,SPS,DFW,8,25,1,1217,1317,3405,MQ,DFW,BTR,8,25,1,1424,1546
7186689319115,3836,MQ,BUF,DFW,8,25,1,852,1048,3405,MQ,DFW,BTR,8,25,1,1424,1546
2704923451593,3416,MQ,GRK,DFW,8,25,1,854,938,3405,MQ,DFW,BTR,8,25,1,1424,1546
2207480799247,3766,MQ,ABI,DFW,8,25,1,923,1017,3405,MQ,DFW,BTR,8,25,1,1424,1546
8594080381085,3224,MQ,GGG,DFW,8,25,1,1041,1141,3405,MQ,DFW,BTR,8,25,1,1424,1546
3095077702406,3364,MQ,GGG,DFW,8,25,1,1107,1218,3405,MQ,DFW,BTR,8,25,1,1424,1546
9128585881539,3696,MQ,PIT,DFW,8,25,1,1150,1338,3405,MQ,DFW,BTR,8,25,1,1424,1546
9962838619080,3696,MQ,SGF,DFW,8,25,1,1258,1408,3405,MQ,DFW,BTR,8,25,1,1424,1546
1838820379544,3468,MQ,XNA,DFW,8,25,1,542,647,3405,MQ,DFW,BTR,8,25,1,1424,1546
4826825571502,3780,MQ,FWA,DFW,8,25,1,623,746,3405,MQ,DFW,BTR,8,25,1,1424,1546
3194385159498,3624,MQ,ABI,DFW,8,25,1,640,723,3405,MQ,DFW,BTR,8,25,1,1424,1546
8795097919647,3766,MQ,ABI,DFW,8,25,1,852,943,3405,MQ,DFW,BTR,8,25,1,1424,1546
2288118765956,3586,MQ,OKC,DFW,8,25,1,925,1025,3405,MQ,DFW,BTR,8,25,1,1424,1546
1833667909145,3598,MQ,CMH,DFW,8,25,1,1002,1151,3405,MQ,DFW,BTR,8,25,1,1424,1546
2159896220276,3562,MQ,MKE,DFW,8,25,1,1044,1303,3405,MQ,DFW,BTR,8,25,1,1424,1546
5602183051777,3350,MQ,SHV,DFW,8,25,1,1221,1327,3405,MQ,DFW,BTR,8,25,1,1424,1546
7221428759173,3530,MQ,JAN,DFW,7,6,5,1828,1954,3471,MQ,DFW,BTR,7,6,5,2140,2253
4069014852526,3494,MQ,SBA,DFW,7,6,5,606,1105,3471,MQ,DFW,BTR,7,6,5,2140,2253
4741202862593,3444,MQ,PIA,DFW,7,6,5,644,853,3471,MQ,DFW,BTR,7,6,5,2140,2253
6344739962409,3440,MQ,SJT,DFW,7,6,5,705,800,3471,MQ,DFW,BTR,7,6,5,2140,2253
3624070713337,3804,MQ,LAW,DFW,7,6,5,722,822,3471,MQ,DFW,BTR,7,6,5,2140,2253
2812575523694,3484,MQ,CHS,DFW,7,6,5,735,924,3471,MQ,DFW,BTR,7,6,5,2140,2253
3739834665024,3764,MQ,ACT,DFW,7,6,5,828,927,3471,MQ,DFW,BTR,7,6,5,2140,2253
6276182164383,3376,MQ,TXK,DFW,7,6,5,841,953,3471,MQ,DFW,BTR,7,6,5,2140,2253
8480934391967,3554,MQ,OKC,DFW,7,6,5,843,933,3471,MQ,DFW,BTR,7,6,5,2140,2253
3942503347636,3254,MQ,ACT,DFW,7,6,5,930,1019,3471,MQ,DFW,BTR,7,6,5,2140,2253
4639153526500,3448,MQ,MAF,DFW,7,6,5,1007,1147,3471,MQ,DFW,BTR,7,6,5,2140,2253
4313098456421,3654,MQ,TUL,DFW,7,6,5,1045,1201,3471,MQ,DFW,BTR,7,6,5,2140,2253
7579914084448,3256,MQ,MEM,DFW,7,6,5,1143,1310,3471,MQ,DFW,BTR,7,6,5,2140,2253
7424859053880,3474,MQ,CHS,DFW,7,6,5,1152,1335,3471,MQ,DFW,BTR,7,6,5,2140,2253
2249455269401,3712,MQ,TYR,DFW,7,6,5,1220,1316,3471,MQ,DFW,BTR,7,6,5,2140,2253
3896554374726,3646,MQ,LBB,DFW,7,6,5,1306,1438,3471,MQ,DFW,BTR,7,6,5,2140,2253
8103127417283,3548,MQ,HOU,DFW,7,6,5,1307,1442,3471,MQ,DFW,BTR,7,6,5,2140,2253
4576657660227,3738,MQ,TYS,DFW,7,6,5,1315,1425,3471,MQ,DFW,BTR,7,6,5,2140,2253
8392507219137,3406,MQ,LBB,DFW,7,6,5,1359,1522,3471,MQ,DFW,BTR,7,6,5,2140,2253
7286833684860,3704,MQ,XNA,DFW,7,6,5,1457,1602,3471,MQ,DFW,BTR,7,6,5,2140,2253
4667645030084,3828,MQ,PNS,DFW,7,6,5,1529,1727,3471,MQ,DFW,BTR,7,6,5,2140,2253
2722993372951,3908,MQ,MAF,DFW,7,6,5,1617,1725,3471,MQ,DFW,BTR,7,6,5,2140,2253
9249927578540,3656,MQ,TUL,DFW,7,6,5,1638,1802,3471,MQ,DFW,BTR,7,6,5,2140,2253
3992845316645,3620,MQ,LBB,DFW,7,6,5,1639,1743,3471,MQ,DFW,BTR,7,6,5,2140,2253
3138921243797,3794,MQ,CLL,DFW,7,6,5,1643,1749,3471,MQ,DFW,BTR,7,6,5,2140,2253
5210752765669,3584,MQ,HOU,DFW,7,6,5,1712,1815,3471,MQ,DFW,BTR,7,6,5,2140,2253
5800154768491,3428,MQ,MAF,DFW,7,6,5,1924,2033,3471,MQ,DFW,BTR,7,6,5,2140,2253
3629434718671,3750,MQ,JAN,DFW,7,6,5,542,713,3471,MQ,DFW,BTR,7,6,5,2140,2253
9257125739674,3284,MQ,SHV,DFW,7,6,5,550,702,3471,MQ,DFW,BTR,7,6,5,2140,2253
4472332996257,3640,MQ,GSP,DFW,7,6,5,554,714,3471,MQ,DFW,BTR,7,6,5,2140,2253
5846883700441,3450,MQ,CMI,DFW,7,6,5,630,829,3471,MQ,DFW,BTR,7,6,5,2140,2253
2254523572512,3270,MQ,SPS,DFW,7,6,5,638,732,3471,MQ,DFW,BTR,7,6,5,2140,2253
3222482320081,3540,MQ,OKC,DFW,7,6,5,815,918,3471,MQ,DFW,BTR,7,6,5,2140,2253
4730343911882,3254,MQ,SHV,DFW,7,6,5,937,1046,3471,MQ,DFW,BTR,7,6,5,2140,2253
4831078620605,3720,MQ,SGF,DFW,7,6,5,1102,1209,3471,MQ,DFW,BTR,7,6,5,2140,2253
3607786179653,3350,MQ,MOB,DFW,7,6,5,1226,1400,3471,MQ,DFW,BTR,7,6,5,2140,2253
4658287171164,3852,MQ,LIT,DFW,7,6,5,1229,1348,3471,MQ,DFW,BTR,7,6,5,2140,2253
3442962406779,3676,MQ,MSN,DFW,7,6,5,1229,1438,3471,MQ,DFW,BTR,7,6,5,2140,2253
1585690751120,3828,MQ,TUL,DFW,7,6,5,1330,1453,3471,MQ,DFW,BTR,7,6,5,2140,2253
7097924227607,3232,MQ,SPS,DFW,7,6,5,1343,1435,3471,MQ,DFW,BTR,7,6,5,2140,2253
2587296848499,3286,MQ,LRD,DFW,7,6,5,1422,1617,3471,MQ,DFW,BTR,7,6,5,2140,2253
2264944790600,3622,MQ,HOU,DFW,7,6,5,1650,1807,3471,MQ,DFW,BTR,7,6,5,2140,2253
6659217791037,3398,MQ,FSM,DFW,7,6,5,1859,1957,3471,MQ,DFW,BTR,7,6,5,2140,2253
5088724555081,3454,MQ,ABI,DFW,7,6,5,539,625,3471,MQ,DFW,BTR,7,6,5,2140,2253
8885296894440,3200,MQ,TYR,DFW,7,6,5,705,753,3471,MQ,DFW,BTR,7,6,5,2140,2253
9141326741644,3906,MQ,ACT,DFW,7,6,5,719,818,3471,MQ,DFW,BTR,7,6,5,2140,2253
1467925183178,3432,MQ,AMA,DFW,7,6,5,953,1059,3471,MQ,DFW,BTR,7,6,5,2140,2253
5237207404028,3516,MQ,VPS,DFW,7,6,5,954,1149,3471,MQ,DFW,BTR,7,6,5,2140,2253
4448233340874,3558,MQ,MAF,DFW,7,6,5,1132,1239,3471,MQ,DFW,BTR,7,6,5,2140,2253
6492845580166,3859,MQ,GGG,DFW,7,6,5,1220,1318,3471,MQ,DFW,BTR,7,6,5,2140,2253
3003565283122,3644,MQ,GRR,DFW,7,6,5,1239,1419,3471,MQ,DFW,BTR,7,6,5,2140,2253
7118080134190,3582,MQ,SPS,DFW,7,6,5,1352,1454,3471,MQ,DFW,BTR,7,6,5,2140,2253
5026305922812,3372,MQ,CID,DFW,7,6,5,1352,1559,3471,MQ,DFW,BTR,7,6,5,2140,2253
5183029032354,3266,MQ,ACT,DFW,7,6,5,1400,1456,3471,MQ,DFW,BTR,7,6,5,2140,2253
7790438373552,3290,MQ,FSM,DFW,7,6,5,1448,1606,3471,MQ,DFW,BTR,7,6,5,2140,2253
9460720127505,3578,MQ,MAF,DFW,7,6,5,1452,1632,3471,MQ,DFW,BTR,7,6,5,2140,2253
2784318931845,3782,MQ,GRR,DFW,7,6,5,1635,1808,3471,MQ,DFW,BTR,7,6,5,2140,2253
2298904096422,3856,MQ,CRP,DFW,7,6,5,1650,1810,3471,MQ,DFW,BTR,7,6,5,2140,2253
8030438616145,3894,MQ,SJT,DFW,7,6,5,1655,1811,3471,MQ,DFW,BTR,7,6,5,2140,2253
7250261788645,3324,MQ,MLU,DFW,7,6,5,1708,1908,3471,MQ,DFW,BTR,7,6,5,2140,2253
6809049146464,3303,MQ,LRD,DFW,7,6,5,1818,2022,3471,MQ,DFW,BTR,7,6,5,2140,2253
6063740151096,3744,MQ,JAN,DFW,7,6,5,1830,2013,3471,MQ,DFW,BTR,7,6,5,2140,2253
7952846396593,3614,MQ,SPS,DFW,7,6,5,1848,1940,3471,MQ,DFW,BTR,7,6,5,2140,2253
1147484703963,3654,MQ,FSM,DFW,7,6,5,554,647,3471,MQ,DFW,BTR,7,6,5,2140,2253
6556956273372,3258,MQ,TXK,DFW,7,6,5,554,703,3471,MQ,DFW,BTR,7,6,5,2140,2253
3431143586321,3512,MQ,SPS,DFW,7,6,5,606,646,3471,MQ,DFW,BTR,7,6,5,2140,2253
5963758061789,3740,MQ,TXK,DFW,7,6,5,630,735,3471,MQ,DFW,BTR,7,6,5,2140,2253
9607550579119,3476,MQ,SAV,DFW,7,6,5,630,754,3471,MQ,DFW,BTR,7,6,5,2140,2253
7730356693431,3302,MQ,BPT,DFW,7,6,5,645,819,3471,MQ,DFW,BTR,7,6,5,2140,2253
7307387354239,3560,MQ,JAN,DFW,7,6,5,705,834,3471,MQ,DFW,BTR,7,6,5,2140,2253
8268167022698,3520,MQ,LBB,DFW,7,6,5,710,823,3471,MQ,DFW,BTR,7,6,5,2140,2253
8947423320456,3470,MQ,GSP,DFW,7,6,5,710,841,3471,MQ,DFW,BTR,7,6,5,2140,2253
6953855210335,3300,MQ,ABI,DFW,7,6,5,842,959,3471,MQ,DFW,BTR,7,6,5,2140,2253
2024212026979,3370,MQ,SHV,DFW,7,6,5,1109,1158,3471,MQ,DFW,BTR,7,6,5,2140,2253
8882500553704,3686,MQ,HRL,DFW,7,6,5,1242,1505,3471,MQ,DFW,BTR,7,6,5,2140,2253
1759381433640,3948,MQ,SGF,DFW,7,6,5,1308,1451,3471,MQ,DFW,BTR,7,6,5,2140,2253
8784298256655,3680,MQ,SAV,DFW,7,6,5,1321,1506,3471,MQ,DFW,BTR,7,6,5,2140,2253
5415231261810,3418,MQ,TYS,DFW,7,6,5,1326,1447,3471,MQ,DFW,BTR,7,6,5,2140,2253
7144658627272,3242,MQ,SHV,DFW,7,6,5,1342,1505,3471,MQ,DFW,BTR,7,6,5,2140,2253
7271153489570,3462,MQ,PIA,DFW,7,6,5,1455,1649,3471,MQ,DFW,BTR,7,6,5,2140,2253
3804514191587,3526,MQ,HOU,DFW,7,6,5,1548,1654,3471,MQ,DFW,BTR,7,6,5,2140,2253
1413314971092,3320,MQ,TYR,DFW,7,6,5,1654,1748,3471,MQ,DFW,BTR,7,6,5,2140,2253
3628937871375,3276,MQ,MKE,DFW,7,6,5,1725,1946,3471,MQ,DFW,BTR,7,6,5,2140,2253
2956332647268,3368,MQ,SHV,DFW,7,6,5,1824,1934,3471,MQ,DFW,BTR,7,6,5,2140,2253
2045905740642,3848,MQ,LRD,DFW,7,6,5,1851,2011,3471,MQ,DFW,BTR,7,6,5,2140,2253
8483890490182,3892,MQ,LIT,DFW,7,6,5,1910,2023,3471,MQ,DFW,BTR,7,6,5,2140,2253
7673583719105,3532,MQ,CLE,DFW,7,6,5,557,735,3471,MQ,DFW,BTR,7,6,5,2140,2253
4901853536859,3774,MQ,ACT,DFW,7,6,5,608,705,3471,MQ,DFW,BTR,7,6,5,2140,2253
5090862857155,3892,MQ,LBB,DFW,7,6,5,651,831,3471,MQ,DFW,BTR,7,6,5,2140,2253
9773342739597,3852,MQ,SGF,DFW,7,6,5,725,841,3471,MQ,DFW,BTR,7,6,5,2140,2253
4529049881397,3756,MQ,XNA,DFW,7,6,5,950,1052,3471,MQ,DFW,BTR,7,6,5,2140,2253
4031325531917,3378,MQ,FSM,DFW,7,6,5,1143,1253,3471,MQ,DFW,BTR,7,6,5,2140,2253
2922970533986,3506,MQ,LIT,DFW,7,6,5,1215,1325,3471,MQ,DFW,BTR,7,6,5,2140,2253
5027031642745,3752,MQ,MLI,DFW,7,6,5,1333,1531,3471,MQ,DFW,BTR,7,6,5,2140,2253
2990952633908,3772,MQ,AMA,DFW,7,6,5,1531,1634,3471,MQ,DFW,BTR,7,6,5,2140,2253
2930587577451,3388,MQ,TYS,DFW,7,6,5,1552,1706,3471,MQ,DFW,BTR,7,6,5,2140,2253
4587786929502,3702,MQ,MSN,DFW,7,6,5,1640,1914,3471,MQ,DFW,BTR,7,6,5,2140,2253
7673472722209,3694,MQ,FSM,DFW,7,6,5,1720,1815,3471,MQ,DFW,BTR,7,6,5,2140,2253
4182056823734,3588,MQ,MOB,DFW,7,6,5,1753,1930,3471,MQ,DFW,BTR,7,6,5,2140,2253
3724976784153,3868,MQ,BPT,DFW,7,6,5,1755,1939,3471,MQ,DFW,BTR,7,6,5,2140,2253
3888420356705,3348,MQ,LAW,DFW,7,6,5,600,700,3471,MQ,DFW,BTR,7,6,5,2140,2253
2979894523298,3664,MQ,XNA,DFW,7,6,5,600,704,3471,MQ,DFW,BTR,7,6,5,2140,2253
3336857600197,3694,MQ,TYR,DFW,7,6,5,614,657,3471,MQ,DFW,BTR,7,6,5,2140,2253
1216477871613,3688,MQ,SGF,DFW,7,6,5,625,802,3471,MQ,DFW,BTR,7,6,5,2140,2253
7112702338874,3386,MQ,MSN,DFW,7,6,5,630,846,3471,MQ,DFW,BTR,7,6,5,2140,2253
2637520294503,3910,MQ,CLL,DFW,7,6,5,720,828,3471,MQ,DFW,BTR,7,6,5,2140,2253
7909348261892,3938,MQ,SJT,DFW,7,6,5,812,942,3471,MQ,DFW,BTR,7,6,5,2140,2253
1747606628304,3364,MQ,GGG,DFW,7,6,5,824,921,3471,MQ,DFW,BTR,7,6,5,2140,2253
9172439383839,3664,MQ,TUL,DFW,7,6,5,833,938,3471,MQ,DFW,BTR,7,6,5,2140,2253
4199152094586,3826,MQ,LBB,DFW,7,6,5,845,1018,3471,MQ,DFW,BTR,7,6,5,2140,2253
7069343400293,3732,MQ,LIT,DFW,7,6,5,959,1142,3471,MQ,DFW,BTR,7,6,5,2140,2253
3684226507286,3382,MQ,LFT,DFW,7,6,5,1001,1146,3471,MQ,DFW,BTR,7,6,5,2140,2253
4196679276577,3670,MQ,HOU,DFW,7,6,5,1012,1117,3471,MQ,DFW,BTR,7,6,5,2140,2253
1578097485993,3212,MQ,SPS,DFW,7,6,5,1119,1207,3471,MQ,DFW,BTR,7,6,5,2140,2253
1897530396142,3896,MQ,CLL,DFW,7,6,5,1213,1322,3471,MQ,DFW,BTR,7,6,5,2140,2253
6668174861070,3594,MQ,LAW,DFW,7,6,5,1217,1313,3471,MQ,DFW,BTR,7,6,5,2140,2253
9893498956119,3546,MQ,SDF,DFW,7,6,5,1222,1339,3471,MQ,DFW,BTR,7,6,5,2140,2253
4215047195177,3742,MQ,JAN,DFW,7,6,5,1340,1506,3471,MQ,DFW,BTR,7,6,5,2140,2253
6778646459824,3714,MQ,TYR,DFW,7,6,5,1410,1454,3471,MQ,DFW,BTR,7,6,5,2140,2253
1660372511237,3360,MQ,PIT,DFW,7,6,5,1445,1634,3471,MQ,DFW,BTR,7,6,5,2140,2253
9656282510156,3894,MQ,MTJ,DFW,7,6,5,1456,1751,3471,MQ,DFW,BTR,7,6,5,2140,2253
9750411046294,3406,MQ,FWA,DFW,7,6,5,1533,1734,3471,MQ,DFW,BTR,7,6,5,2140,2253
