ticketnumber,leg1flightnum,leg1uniquecarrier,leg1origin,leg1dest,leg1month,leg1dayofmonth,leg1dayofweek,leg1deptime,leg1arrtime,leg2flightnum,leg2uniquecarrier,leg2origin,leg2dest,leg2month,leg2dayofmonth,leg2dayofweek,leg2deptime,leg2arrtime
3278069182260,2511,XE,LBB,IAH,9,20,2,519,657,2711,XE,IAH,BTR,9,20,2,754,907
6686971929859,3197,XE,GRK,IAH,9,20,2,552,650,2711,XE,IAH,BTR,9,20,2,754,907
9492062366736,2663,XE,ATL,IAH,9,20,2,556,652,2711,XE,IAH,BTR,9,20,2,754,907
6662886614001,2658,XE,DAL,IAH,9,20,2,555,659,2711,XE,IAH,BTR,9,20,2,754,907
3632024187079,3069,XE,MLU,IAH,9,20,2,622,719,2711,XE,IAH,BTR,9,20,2,754,907
8155167420978,2839,XE,AEX,IAH,9,20,2,557,648,2711,XE,IAH,BTR,9,20,2,754,907
8026135297967,2420,XE,CLL,IAH,9,20,2,616,705,2711,XE,IAH,BTR,9,20,2,754,907
5939747546973,2543,XE,IAD,IAH,6,16,6,557,839,2762,XE,IAH,BTR,6,16,6,1050,1258
5585617345292,2698,XE,GSP,IAH,6,16,6,634,821,2762,XE,IAH,BTR,6,16,6,1050,1258
2926394690879,2582,XE,MLU,IAH,6,16,6,530,645,2762,XE,IAH,BTR,6,16,6,1050,1258
6706942887970,3081,XE,PHX,IAH,6,16,6,111,547,2762,XE,IAH,BTR,6,16,6,1050,1258
3005408753771,2004,XE,GRR,IAH,6,16,6,532,709,2762,XE,IAH,BTR,6,16,6,1050,1258
7923005351350,2710,XE,HSV,IAH,6,16,6,552,745,2762,XE,IAH,BTR,6,16,6,1050,1258
1255653658707,2160,XE,CLT,IAH,6,16,6,613,800,2762,XE,IAH,BTR,6,16,6,1050,1258
7126947387428,2619,XE,SHV,IAH,6,16,6,630,721,2762,XE,IAH,BTR,6,16,6,1050,1258
4462241228819,2872,XE,LCH,IAH,6,16,6,739,830,2762,XE,IAH,BTR,6,16,6,1050,1258
2624982242468,2258,XE,CRP,IAH,6,16,6,759,903,2762,XE,IAH,BTR,6,16,6,1050,1258
2279500985328,2924,XE,LFT,IAH,6,16,6,926,1034,2762,XE,IAH,BTR,6,16,6,1050,1258
3821843890120,2175,XE,BNA,IAH,6,16,6,603,815,2762,XE,IAH,BTR,6,16,6,1050,1258
7971503715449,2333,XE,SLC,IAH,6,16,6,527,936,2762,XE,IAH,BTR,6,16,6,1050,1258
8034038948293,2961,XE,AVL,IAH,6,16,6,609,734,2762,XE,IAH,BTR,6,16,6,1050,1258
5011753941228,2509,XE,OKC,IAH,6,16,6,745,921,2762,XE,IAH,BTR,6,16,6,1050,1258
2819077445615,3023,XE,AMA,IAH,6,16,6,754,937,2762,XE,IAH,BTR,6,16,6,1050,1258
2385791241837,2309,XE,PIT,IAH,6,16,6,558,759,2762,XE,IAH,BTR,6,16,6,1050,1258
7944012822902,2893,XE,JAN,IAH,6,16,6,648,911,2762,XE,IAH,BTR,6,16,6,1050,1258
1703194308289,2058,XE,LFT,IAH,6,16,6,613,717,2762,XE,IAH,BTR,6,16,6,1050,1258
9140057367211,2339,XE,LCH,IAH,6,16,6,530,628,2762,XE,IAH,BTR,6,16,6,1050,1258
2815610559882,2006,XE,ICT,IAH,6,16,6,621,817,2762,XE,IAH,BTR,6,16,6,1050,1258
3464640237999,2000,XE,ORD,IAH,6,16,6,641,926,2762,XE,IAH,BTR,6,16,6,1050,1258
9653871235116,3138,XE,COS,IAH,6,16,6,600,926,2762,XE,IAH,BTR,6,16,6,1050,1258
1586416406909,2887,XE,SAV,IAH,6,16,6,609,751,2762,XE,IAH,BTR,6,16,6,1050,1258
2122319791058,2288,XE,LEX,IAH,6,16,6,616,732,2762,XE,IAH,BTR,6,16,6,1050,1258
7818621129456,2116,XE,RIC,IAH,6,16,6,559,830,2762,XE,IAH,BTR,6,16,6,1050,1258
9276666985349,2725,XE,XNA,IAH,6,16,6,636,836,2762,XE,IAH,BTR,6,16,6,1050,1258
4920179397486,2015,XE,IAD,IAH,6,16,6,755,1026,2762,XE,IAH,BTR,6,16,6,1050,1258
1623079362677,2563,XE,STL,IAH,6,16,6,824,1035,2762,XE,IAH,BTR,6,16,6,1050,1258
3369423804598,3049,XE,HRL,IAH,6,16,6,514,623,2762,XE,IAH,BTR,6,16,6,1050,1258
9309749226088,2770,XE,DAY,IAH,6,16,6,608,728,2762,XE,IAH,BTR,6,16,6,1050,1258
9382774475991,2381,XE,CVG,IAH,6,16,6,612,744,2762,XE,IAH,BTR,6,16,6,1050,1258
8697972576557,2704,XE,MEM,IAH,6,16,6,824,1021,2762,XE,IAH,BTR,6,16,6,1050,1258
4040910886859,2302,XE,MSY,IAH,6,16,6,531,641,2762,XE,IAH,BTR,6,16,6,1050,1258
3452269900391,2792,XE,MEM,IAH,6,16,6,631,819,2762,XE,IAH,BTR,6,16,6,1050,1258
8721775026117,2628,XE,OMA,IAH,6,16,6,552,805,2762,XE,IAH,BTR,6,16,6,1050,1258
8616189259541,3125,XE,GRK,IAH,6,16,6,619,709,2762,XE,IAH,BTR,6,16,6,1050,1258
7097155351457,2858,XE,LRD,IAH,6,16,6,753,923,2762,XE,IAH,BTR,6,16,6,1050,1258
5241074159708,2834,XE,DAL,IAH,6,16,6,803,937,2762,XE,IAH,BTR,6,16,6,1050,1258
8284892634787,2942,XE,LIT,IAH,6,16,6,901,1035,2762,XE,IAH,BTR,6,16,6,1050,1258
5580458897373,2691,XE,MSP,IAH,6,16,6,525,815,2762,XE,IAH,BTR,6,16,6,1050,1258
2669220162496,3120,XE,MCI,IAH,6,16,6,558,826,2762,XE,IAH,BTR,6,16,6,1050,1258
5251803688902,2402,XE,GSO,IAH,6,16,6,652,849,2762,XE,IAH,BTR,6,16,6,1050,1258
5409136463100,2605,XE,GPT,IAH,6,16,6,617,747,2762,XE,IAH,BTR,6,16,6,1050,1258
8171212907583,2977,XE,DSM,IAH,6,16,6,719,947,2762,XE,IAH,BTR,6,16,6,1050,1258
4111854910135,2287,XE,BHM,IAH,6,16,6,804,1005,2762,XE,IAH,BTR,6,16,6,1050,1258
8917857539132,2431,XE,ORF,IAH,6,16,6,554,803,2762,XE,IAH,BTR,6,16,6,1050,1258
7501462653821,3062,XE,TYS,IAH,6,16,6,609,725,2762,XE,IAH,BTR,6,16,6,1050,1258
9276464730435,2433,XE,MOB,IAH,6,16,6,729,901,2762,XE,IAH,BTR,6,16,6,1050,1258
5024799552705,3059,XE,BPT,IAH,6,16,6,755,848,2762,XE,IAH,BTR,6,16,6,1050,1258
4415173867321,2384,XE,SHV,IAH,6,16,6,813,915,2762,XE,IAH,BTR,6,16,6,1050,1258
4431192437255,2715,XE,ICT,IAH,6,16,6,826,1043,2762,XE,IAH,BTR,6,16,6,1050,1258
2442360518435,2906,XE,MKE,IAH,6,16,6,533,818,2762,XE,IAH,BTR,6,16,6,1050,1258
1802897803793,2238,XE,VPS,IAH,6,16,6,617,811,2762,XE,IAH,BTR,6,16,6,1050,1258
4826435161969,2196,XE,CLT,IAH,6,16,6,835,1046,2762,XE,IAH,BTR,6,16,6,1050,1258
2245104606066,2388,XE,JAX,IAH,6,16,6,850,1035,2762,XE,IAH,BTR,6,16,6,1050,1258
9817196430846,2143,XE,TLH,IAH,6,16,6,629,736,2762,XE,IAH,BTR,6,16,6,1050,1258
6108738653611,2276,XE,DFW,IAH,6,16,6,826,946,2762,XE,IAH,BTR,6,16,6,1050,1258
7175024631900,3157,XE,TUS,IAH,6,16,6,456,919,2762,XE,IAH,BTR,6,16,6,1050,1258
8106733320451,2026,XE,CHA,IAH,6,16,6,657,810,2762,XE,IAH,BTR,6,16,6,1050,1258
7043991810371,2189,XE,TYS,IAH,4,17,2,605,733,3153,XE,IAH,BTR,4,17,2,2100,2211
3024390555602,2137,XE,LFT,IAH,4,17,2,609,659,3153,XE,IAH,BTR,4,17,2,2100,2211
4018025811236,2725,XE,ICT,IAH,4,17,2,624,818,3153,XE,IAH,BTR,4,17,2,2100,2211
5085355667798,2857,XE,CLT,IAH,4,17,2,832,1032,3153,XE,IAH,BTR,4,17,2,2100,2211
6472331378992,2108,XE,GPT,IAH,4,17,2,850,1015,3153,XE,IAH,BTR,4,17,2,2100,2211
7834972784423,2630,XE,LFT,IAH,4,17,2,920,1016,3153,XE,IAH,BTR,4,17,2,2100,2211
4442070317062,2620,XE,ICT,IAH,4,17,2,1030,1222,3153,XE,IAH,BTR,4,17,2,2100,2211
7755232283898,3046,XE,CLT,IAH,4,17,2,1114,1306,3153,XE,IAH,BTR,4,17,2,2100,2211
6353595635715,2663,XE,PSP,IAH,4,17,2,1226,1715,3153,XE,IAH,BTR,4,17,2,2100,2211
8537434153479,2734,XE,LFT,IAH,4,17,2,1304,1410,3153,XE,IAH,BTR,4,17,2,2100,2211
1627015965422,2481,XE,STL,IAH,4,17,2,1343,1611,3153,XE,IAH,BTR,4,17,2,2100,2211
5511835267608,2637,XE,DAL,IAH,4,17,2,1658,1808,3153,XE,IAH,BTR,4,17,2,2100,2211
3588207223624,2219,XE,TYS,IAH,4,17,2,1823,2007,3153,XE,IAH,BTR,4,17,2,2100,2211
3364092310094,2140,XE,SLC,IAH,4,17,2,535,931,3153,XE,IAH,BTR,4,17,2,2100,2211
8074736001578,2160,XE,IAD,IAH,4,17,2,554,826,3153,XE,IAH,BTR,4,17,2,2100,2211
2291315658377,2891,XE,CLL,IAH,4,17,2,625,702,3153,XE,IAH,BTR,4,17,2,2100,2211
5553594880257,2358,XE,BHM,IAH,4,17,2,936,1142,3153,XE,IAH,BTR,4,17,2,2100,2211
6195549411278,2524,XE,JAX,IAH,4,17,2,1107,1253,3153,XE,IAH,BTR,4,17,2,2100,2211
9365915763198,2847,XE,LFT,IAH,4,17,2,1214,1328,3153,XE,IAH,BTR,4,17,2,2100,2211
8992312796517,2886,XE,TUL,IAH,4,17,2,1255,1505,3153,XE,IAH,BTR,4,17,2,2100,2211
2557199402017,2363,XE,MAF,IAH,4,17,2,1300,1426,3153,XE,IAH,BTR,4,17,2,2100,2211
6600455913252,2777,XE,SLC,IAH,4,17,2,1438,1832,3153,XE,IAH,BTR,4,17,2,2100,2211
2906720903233,2978,XE,PNS,IAH,4,17,2,1455,1648,3153,XE,IAH,BTR,4,17,2,2100,2211
9456493908067,2885,XE,LIT,IAH,4,17,2,506,624,3153,XE,IAH,BTR,4,17,2,2100,2211
7641140209860,2628,XE,SAV,IAH,4,17,2,606,749,3153,XE,IAH,BTR,4,17,2,2100,2211
8713545954843,2792,XE,GPT,IAH,4,17,2,617,745,3153,XE,IAH,BTR,4,17,2,2100,2211
7337264559888,2042,XE,DFW,IAH,4,17,2,618,713,3153,XE,IAH,BTR,4,17,2,2100,2211
6810395913055,2563,XE,STL,IAH,4,17,2,822,1027,3153,XE,IAH,BTR,4,17,2,2100,2211
1480780285982,2688,XE,XNA,IAH,4,17,2,901,1045,3153,XE,IAH,BTR,4,17,2,2100,2211
7581772686174,2413,XE,SHV,IAH,4,17,2,1039,1149,3153,XE,IAH,BTR,4,17,2,2100,2211
2206093070052,2461,XE,JAN,IAH,4,17,2,1144,1302,3153,XE,IAH,BTR,4,17,2,2100,2211
6528433844046,2687,XE,ATL,IAH,4,17,2,1335,1514,3153,XE,IAH,BTR,4,17,2,2100,2211
3635061835666,2398,XE,MEM,IAH,4,17,2,1405,1550,3153,XE,IAH,BTR,4,17,2,2100,2211
8526777100667,2975,XE,DAL,IAH,4,17,2,1429,1539,3153,XE,IAH,BTR,4,17,2,2100,2211
8391650685677,2019,XE,GPT,IAH,4,17,2,1553,1733,3153,XE,IAH,BTR,4,17,2,2100,2211
5745341513424,2386,XE,GRK,IAH,4,17,2,1706,1819,3153,XE,IAH,BTR,4,17,2,2100,2211
7422098192565,2138,XE,OMA,IAH,4,17,2,1737,1951,3153,XE,IAH,BTR,4,17,2,2100,2211
3379209749560,2081,XE,BFL,IAH,4,17,2,617,1124,3153,XE,IAH,BTR,4,17,2,2100,2211
5350636742290,2942,XE,LIT,IAH,4,17,2,857,1026,3153,XE,IAH,BTR,4,17,2,2100,2211
6236934605424,2544,XE,DAL,IAH,4,17,2,923,1033,3153,XE,IAH,BTR,4,17,2,2100,2211
4209144926147,2387,XE,BNA,IAH,4,17,2,955,1214,3153,XE,IAH,BTR,4,17,2,2100,2211
4914391184132,2881,XE,HRL,IAH,4,17,2,1032,1148,3153,XE,IAH,BTR,4,17,2,2100,2211
3816570240145,2391,XE,MCI,IAH,4,17,2,1224,1429,3153,XE,IAH,BTR,4,17,2,2100,2211
8878712632564,2169,XE,LCH,IAH,4,17,2,1339,1448,3153,XE,IAH,BTR,4,17,2,2100,2211
6143908305983,3021,XE,BHM,IAH,4,17,2,1519,1745,3153,XE,IAH,BTR,4,17,2,2100,2211
7459413219618,2213,XE,ABQ,IAH,4,17,2,1547,1856,3153,XE,IAH,BTR,4,17,2,2100,2211
5393068641849,2539,XE,RIC,IAH,4,17,2,1648,1925,3153,XE,IAH,BTR,4,17,2,2100,2211
4726887173240,2967,XE,DAL,IAH,4,17,2,1729,1833,3153,XE,IAH,BTR,4,17,2,2100,2211
9869784673246,2292,XE,BHM,IAH,4,17,2,1733,1943,3153,XE,IAH,BTR,4,17,2,2100,2211
3004637285863,2499,XE,DAL,IAH,4,17,2,1757,1856,3153,XE,IAH,BTR,4,17,2,2100,2211
5807510497021,2710,XE,ORF,IAH,4,17,2,601,831,3153,XE,IAH,BTR,4,17,2,2100,2211
9923710652889,2973,XE,CHS,IAH,4,17,2,609,751,3153,XE,IAH,BTR,4,17,2,2100,2211
5338798039297,2584,XE,DSM,IAH,4,17,2,635,903,3153,XE,IAH,BTR,4,17,2,2100,2211
4904278001401,2152,XE,RDU,IAH,4,17,2,1128,1348,3153,XE,IAH,BTR,4,17,2,2100,2211
9745283510898,2643,XE,AEX,IAH,4,17,2,1227,1333,3153,XE,IAH,BTR,4,17,2,2100,2211
2852941792246,2487,XE,CRP,IAH,4,17,2,1742,1840,3153,XE,IAH,BTR,4,17,2,2100,2211
5684963822580,2921,XE,GRR,IAH,4,17,2,543,735,3153,XE,IAH,BTR,4,17,2,2100,2211
2058055420070,2027,XE,XNA,IAH,4,17,2,600,743,3153,XE,IAH,BTR,4,17,2,2100,2211
4394873563231,2870,XE,BNA,IAH,4,17,2,833,1055,3153,XE,IAH,BTR,4,17,2,2100,2211
3473022032226,2436,XE,PHX,IAH,4,17,2,1207,1631,3153,XE,IAH,BTR,4,17,2,2100,2211
2914210118748,3121,XE,MCI,IAH,4,17,2,1429,1635,3153,XE,IAH,BTR,4,17,2,2100,2211
9773185907554,2733,XE,GSP,IAH,4,17,2,1814,2009,3153,XE,IAH,BTR,4,17,2,2100,2211
3877466120259,2842,XE,LFT,IAH,4,17,2,1902,2022,3153,XE,IAH,BTR,4,17,2,2100,2211
2090600291356,3124,XE,HRL,IAH,4,17,2,514,623,3153,XE,IAH,BTR,4,17,2,2100,2211
6571500146709,3125,XE,GRK,IAH,4,17,2,540,635,3153,XE,IAH,BTR,4,17,2,2100,2211
1535500075361,2887,XE,LCH,IAH,4,17,2,638,720,3153,XE,IAH,BTR,4,17,2,2100,2211
5389234791738,2002,XE,HRL,IAH,4,17,2,726,832,3153,XE,IAH,BTR,4,17,2,2100,2211
6894340870276,2020,XE,DAL,IAH,4,17,2,758,905,3153,XE,IAH,BTR,4,17,2,2100,2211
9672538126720,2845,XE,MFE,IAH,4,17,2,939,1049,3153,XE,IAH,BTR,4,17,2,2100,2211
9781324497239,2629,XE,LBB,IAH,4,17,2,1028,1203,3153,XE,IAH,BTR,4,17,2,2100,2211
3483457391085,2495,XE,BHM,IAH,4,17,2,1223,1429,3153,XE,IAH,BTR,4,17,2,2100,2211
3015127457236,2036,XE,RIC,IAH,4,17,2,1443,1718,3153,XE,IAH,BTR,4,17,2,2100,2211
3591950122484,2983,XE,AEX,IAH,4,17,2,1554,1711,3153,XE,IAH,BTR,4,17,2,2100,2211
2346824853929,2375,XE,BRO,IAH,4,17,2,1632,1807,3153,XE,IAH,BTR,4,17,2,2100,2211
7018553115463,2794,XE,MEM,IAH,4,17,2,1802,2016,3153,XE,IAH,BTR,4,17,2,2100,2211
2936069019470,2862,XE,MKE,IAH,4,17,2,520,807,3153,XE,IAH,BTR,4,17,2,2100,2211
9059907771491,2639,XE,OKC,IAH,4,17,2,841,1007,3153,XE,IAH,BTR,4,17,2,2100,2211
3467699725420,2926,XE,TYS,IAH,4,17,2,908,1029,3153,XE,IAH,BTR,4,17,2,2100,2211
5008209002584,2318,XE,GRK,IAH,4,17,2,1005,1057,3153,XE,IAH,BTR,4,17,2,2100,2211
9855223124460,2547,XE,MCI,IAH,4,17,2,1121,1328,3153,XE,IAH,BTR,4,17,2,2100,2211
1712558417953,2454,XE,MEM,IAH,4,17,2,1242,1449,3153,XE,IAH,BTR,4,17,2,2100,2211
9564955208508,2855,XE,HSV,IAH,4,17,2,1256,1513,3153,XE,IAH,BTR,4,17,2,2100,2211
6264271782667,2145,XE,OMA,IAH,4,17,2,1359,1622,3153,XE,IAH,BTR,4,17,2,2100,2211
7661252094403,2297,XE,CRP,IAH,4,17,2,1903,2032,3153,XE,IAH,BTR,4,17,2,2100,2211
5546143292384,2423,XE,ATL,IAH,4,17,2,554,712,3153,XE,IAH,BTR,4,17,2,2100,2211
8359781441657,2698,XE,MOB,IAH,4,17,2,647,823,3153,XE,IAH,BTR,4,17,2,2100,2211
2210935093241,2141,XE,DFW,IAH,4,17,2,810,921,3153,XE,IAH,BTR,4,17,2,2100,2211
2406176973164,2242,XE,RDU,IAH,4,17,2,819,1027,3153,XE,IAH,BTR,4,17,2,2100,2211
3918087801698,2527,XE,DCA,IAH,4,17,2,910,1151,3153,XE,IAH,BTR,4,17,2,2100,2211
9556736485992,2773,XE,TYS,IAH,4,17,2,1042,1214,3153,XE,IAH,BTR,4,17,2,2100,2211
3681036248942,2571,XE,CVG,IAH,4,17,2,1105,1247,3153,XE,IAH,BTR,4,17,2,2100,2211
8327801952304,2172,XE,BFL,IAH,4,17,2,1213,1719,3153,XE,IAH,BTR,4,17,2,2100,2211
4309527963693,2681,XE,OMA,IAH,4,17,2,1236,1502,3153,XE,IAH,BTR,4,17,2,2100,2211
9752843842710,2483,XE,HSV,IAH,4,17,2,1429,1702,3153,XE,IAH,BTR,4,17,2,2100,2211
7548687297410,2406,XE,DAL,IAH,4,17,2,1555,1659,3153,XE,IAH,BTR,4,17,2,2100,2211
7698341288654,2582,XE,MLU,IAH,4,17,2,530,629,3153,XE,IAH,BTR,4,17,2,2100,2211
3246026681160,2277,XE,MEM,IAH,4,17,2,614,803,3153,XE,IAH,BTR,4,17,2,2100,2211
3370833541045,2977,XE,AMA,IAH,4,17,2,731,907,3153,XE,IAH,BTR,4,17,2,2100,2211
4373638412724,2402,XE,JAX,IAH,4,17,2,735,920,3153,XE,IAH,BTR,4,17,2,2100,2211
6944176633068,2426,XE,MKE,IAH,4,17,2,828,1127,3153,XE,IAH,BTR,4,17,2,2100,2211
7122196671289,2801,XE,PNS,IAH,4,17,2,855,1032,3153,XE,IAH,BTR,4,17,2,2100,2211
8610940779066,2861,XE,BRO,IAH,4,17,2,1026,1137,3153,XE,IAH,BTR,4,17,2,2100,2211
1609514829849,2502,XE,ELP,IAH,4,17,2,1245,1600,3153,XE,IAH,BTR,4,17,2,2100,2211
6038975616449,2362,XE,CLT,IAH,4,17,2,1433,1632,3153,XE,IAH,BTR,4,17,2,2100,2211
2080455380298,2771,XE,PNS,IAH,4,17,2,1634,1825,3153,XE,IAH,BTR,4,17,2,2100,2211
2667407428994,2331,XE,BNA,IAH,4,17,2,1756,2039,3153,XE,IAH,BTR,4,17,2,2100,2211
6138130807312,2072,XE,RIC,IAH,4,17,2,550,820,3153,XE,IAH,BTR,4,17,2,2100,2211
7451903850146,2218,XE,CHA,IAH,4,17,2,650,803,3153,XE,IAH,BTR,4,17,2,2100,2211
4887544720203,2360,XE,ELP,IAH,4,17,2,1019,1306,3153,XE,IAH,BTR,4,17,2,2100,2211
9318684428663,2179,XE,LRD,IAH,4,17,2,1034,1156,3153,XE,IAH,BTR,4,17,2,2100,2211
2713270319312,2602,XE,PBI,IAH,4,17,2,1114,1340,3153,XE,IAH,BTR,4,17,2,2100,2211
3823297441374,2264,XE,DAL,IAH,4,17,2,1122,1218,3153,XE,IAH,BTR,4,17,2,2100,2211
9156958112983,2600,XE,DFW,IAH,4,17,2,1305,1428,3153,XE,IAH,BTR,4,17,2,2100,2211
3363175794429,2671,XE,DSM,IAH,4,17,2,1646,1918,3153,XE,IAH,BTR,4,17,2,2100,2211
3551835484616,3133,XE,LCH,IAH,4,17,2,1657,1837,3153,XE,IAH,BTR,4,17,2,2100,2211
8930783369518,2427,XE,MKE,IAH,4,17,2,1717,2027,3153,XE,IAH,BTR,4,17,2,2100,2211
2836600567416,2919,XE,DFW,IAH,4,17,2,1747,1913,3153,XE,IAH,BTR,4,17,2,2100,2211
3568548260829,2720,XE,ICT,IAH,4,17,2,1818,2048,3153,XE,IAH,BTR,4,17,2,2100,2211
6575889836614,3049,XE,LIT,IAH,4,17,2,609,726,3153,XE,IAH,BTR,4,17,2,2100,2211
3288348710858,2143,XE,GSP,IAH,4,17,2,625,750,3153,XE,IAH,BTR,4,17,2,2100,2211
2507745816782,2621,XE,TUL,IAH,4,17,2,710,843,3153,XE,IAH,BTR,4,17,2,2100,2211
7721029757026,2760,XE,MAF,IAH,4,17,2,723,844,3153,XE,IAH,BTR,4,17,2,2100,2211
3463634257295,2509,XE,OKC,IAH,4,17,2,746,918,3153,XE,IAH,BTR,4,17,2,2100,2211
7222599408551,2964,XE,MCI,IAH,4,17,2,943,1155,3153,XE,IAH,BTR,4,17,2,2100,2211
9945859404951,3025,XE,BNA,IAH,4,17,2,1440,1702,3153,XE,IAH,BTR,4,17,2,2100,2211
8890641177545,3056,XE,HRL,IAH,4,17,2,1607,1726,3153,XE,IAH,BTR,4,17,2,2100,2211
1488540688061,2330,XE,CHS,IAH,4,17,2,1726,1921,3153,XE,IAH,BTR,4,17,2,2100,2211
1605513589362,2270,XE,MLU,IAH,4,17,2,1735,1847,3153,XE,IAH,BTR,4,17,2,2100,2211
8798383757399,2990,XE,HSV,IAH,4,17,2,1735,2016,3153,XE,IAH,BTR,4,17,2,2100,2211
7835588443661,2649,XE,LIT,IAH,4,17,2,1819,1959,3153,XE,IAH,BTR,4,17,2,2100,2211
5113707558384,2545,XE,TUL,IAH,4,17,2,1828,2044,3153,XE,IAH,BTR,4,17,2,2100,2211
9591401740047,2009,XE,CRP,IAH,4,17,2,528,626,3153,XE,IAH,BTR,4,17,2,2100,2211
6361304456049,2985,XE,CRP,IAH,4,17,2,625,728,3153,XE,IAH,BTR,4,17,2,2100,2211
9220783342924,2295,XE,SRQ,IAH,4,17,2,746,928,3153,XE,IAH,BTR,4,17,2,2100,2211
8907466280608,2385,XE,OKC,IAH,4,17,2,1254,1419,3153,XE,IAH,BTR,4,17,2,2100,2211
2818631061054,2610,XE,GSP,IAH,4,17,2,1418,1606,3153,XE,IAH,BTR,4,17,2,2100,2211
7285284763634,2023,XE,SAV,IAH,4,17,2,1427,1621,3153,XE,IAH,BTR,4,17,2,2100,2211
5688310200898,2735,XE,LRD,IAH,4,17,2,1636,1744,3153,XE,IAH,BTR,4,17,2,2100,2211
7000777967032,2466,XE,MGM,IAH,4,17,2,1736,1951,3153,XE,IAH,BTR,4,17,2,2100,2211
7038407199815,2170,XE,DAY,IAH,4,17,2,1806,2040,3153,XE,IAH,BTR,4,17,2,2100,2211
2613332283976,2028,XE,OKC,IAH,4,17,2,1826,2051,3153,XE,IAH,BTR,4,17,2,2100,2211
2680496393739,2530,XE,BNA,IAH,4,17,2,600,818,3153,XE,IAH,BTR,4,17,2,2100,2211
3794807935647,2453,XE,ABQ,IAH,4,17,2,820,1130,3153,XE,IAH,BTR,4,17,2,2100,2211
1690200659325,2041,XE,JAX,IAH,4,17,2,857,1037,3153,XE,IAH,BTR,4,17,2,2100,2211
8845360612373,2704,XE,MEM,IAH,4,17,2,908,1107,3153,XE,IAH,BTR,4,17,2,2100,2211
4945765912200,2203,XE,TUL,IAH,4,17,2,1027,1216,3153,XE,IAH,BTR,4,17,2,2100,2211
7059357999375,2723,XE,ABQ,IAH,4,17,2,1121,1451,3153,XE,IAH,BTR,4,17,2,2100,2211
2222913947550,2980,XE,CRP,IAH,4,17,2,1123,1228,3153,XE,IAH,BTR,4,17,2,2100,2211
4407310234557,2119,XE,DAL,IAH,4,17,2,1318,1428,3153,XE,IAH,BTR,4,17,2,2100,2211
8409185834099,2372,XE,GPT,IAH,4,17,2,1426,1601,3153,XE,IAH,BTR,4,17,2,2100,2211
6828459749717,2062,XE,IND,IAH,4,17,2,1450,1627,3153,XE,IAH,BTR,4,17,2,2100,2211
7407073557046,2175,XE,CHA,IAH,4,17,2,1558,1727,3153,XE,IAH,BTR,4,17,2,2100,2211
4973663129996,3137,XE,ICT,IAH,4,17,2,1619,1815,3153,XE,IAH,BTR,4,17,2,2100,2211
9674687692170,2835,XE,PNS,IAH,4,17,2,1737,1932,3153,XE,IAH,BTR,4,17,2,2100,2211
9376169390521,2946,XE,MFE,IAH,4,17,2,1842,2013,3153,XE,IAH,BTR,4,17,2,2100,2211
6496170326565,2906,XE,MSP,IAH,4,17,2,528,831,3153,XE,IAH,BTR,4,17,2,2100,2211
1218927882289,2106,XE,VPS,IAH,4,17,2,616,810,3153,XE,IAH,BTR,4,17,2,2100,2211
2066570433589,2381,XE,CVG,IAH,4,17,2,644,826,3153,XE,IAH,BTR,4,17,2,2100,2211
2821231544419,2546,XE,MCI,IAH,4,17,2,655,905,3153,XE,IAH,BTR,4,17,2,2100,2211
8430347465337,3087,XE,BNA,IAH,4,17,2,1055,1312,3153,XE,IAH,BTR,4,17,2,2100,2211
8311517514963,2456,XE,IND,IAH,4,17,2,1057,1232,3153,XE,IAH,BTR,4,17,2,2100,2211
5147404143938,2555,XE,GPT,IAH,4,17,2,1141,1311,3153,XE,IAH,BTR,4,17,2,2100,2211
8452676255422,2422,XE,COS,IAH,4,17,2,1343,1658,3153,XE,IAH,BTR,4,17,2,2100,2211
1777367059152,3060,XE,BPT,IAH,4,17,2,606,638,3153,XE,IAH,BTR,4,17,2,2100,2211
1367956509800,2604,XE,CLT,IAH,4,17,2,612,818,3153,XE,IAH,BTR,4,17,2,2100,2211
9623414805828,2367,XE,DAY,IAH,4,17,2,614,756,3153,XE,IAH,BTR,4,17,2,2100,2211
8578490625014,2482,XE,CRP,IAH,4,17,2,721,822,3153,XE,IAH,BTR,4,17,2,2100,2211
4218636081027,3011,XE,MSY,IAH,4,17,2,827,938,3153,XE,IAH,BTR,4,17,2,2100,2211
8489866018900,2515,XE,ORF,IAH,4,17,2,1352,1634,3153,XE,IAH,BTR,4,17,2,2100,2211
4800162022945,2460,XE,LFT,IAH,4,17,2,1401,1514,3153,XE,IAH,BTR,4,17,2,2100,2211
4242902467290,2120,XE,MKE,IAH,4,17,2,1407,1714,3153,XE,IAH,BTR,4,17,2,2100,2211
7445362813018,2757,XE,VPS,IAH,4,17,2,1502,1704,3153,XE,IAH,BTR,4,17,2,2100,2211
5132915333878,3043,XE,SHV,IAH,4,17,2,1655,1807,3153,XE,IAH,BTR,4,17,2,2100,2211
4614175476046,2727,XE,TLH,IAH,4,17,2,1855,2026,3153,XE,IAH,BTR,4,17,2,2100,2211
2312333512063,2755,XE,LFT,IAH,4,17,2,1906,2032,3153,XE,IAH,BTR,4,17,2,2100,2211
9553875378971,2510,XE,LFT,IAH,4,17,2,523,619,3153,XE,IAH,BTR,4,17,2,2100,2211
